index,keyword,new_keyword,content,label
14560,屁,𠨽,死女人看不惯有什么用连自己老公都保护不了还是回婆家住吧别死在这家了还妈死老𠨽,1
14561,屁,𠨽,从大打到小一个都不要放过，拍拍𠨽股走人。,0
14562,屁,𠨽,放𠨽，有弟弟还找上门女婿，那以后弟弟不吃醋吗,0
14563,屁,𠨽,关老子𠨽事，你给呗，使劲给,0
14564,屁,𠨽,他们只喜欢𠨽股胖胖的女生,0
14565,屁,𠨽,我就想问下这个大叔，𠨽儿痛不痛,1
14566,屁,𠨽,关你们𠨽事，关我𠨽事，每个人自己的选择，以后的路自己走。评价别人干嘛？,0
14567,屁,𠨽,"直女更可怕，受不了不熟就拍我𠨽股，摸我腰，甚至初次，我在窗帘里换衣服，直接就闯进来
我又不是发情的母猫 弯不代表对谁都有感觉，可以互相看",0
14568,屁,𠨽,每个月给我5万，孩子跟女方姓算个𠨽，我太爷，我爹，还有我，都可以跟女方姓！！！,0
14569,屁,𠨽,人家离不离开关你𠨽事,0
14570,屁,𠨽,管我们𠨽事   女孩喜欢  满足感,0
14571,屁,𠨽,你为什么每集都要哭？你是个小𠨽孩吧。,0
14572,屁,𠨽,多发点抓𠨽股的,1
14573,屁,𠨽,那个船上，是不是有个人光着𠨽股,0
14574,屁,𠨽,搞个𠨽，丈母娘也要,1
14575,屁,𠨽,男子汉大𠨽股，拿点钱怎么了,1
14576,屁,𠨽,满嘴𠨽话,0
14577,屁,𠨽,要是我的小儿子想当上门女婿，我根本还会哭，因为他不争气我哭个𠨽。当今社会还有找不到老婆的男人，那也就没用。,1
14578,屁,𠨽,五分钟之内给我整一个这样笨蛋女友不然我就啃你们所有人的𠨽股我啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃啃,1
14579,屁,𠨽,最粗的梦想。得偿所愿是死是活关我𠨽事,0
14580,屁,𠨽,男的娶女的有那么多𠨽要求吗,0
14581,屁,𠨽,我就是没长大就一小𠨽孩,0
14582,屁,𠨽,没一个能保住𠨽股,0
14583,屁,𠨽,对我来说𠨽用都没有,0
14584,屁,𠨽,就算有也很正常，你们八卦个𠨽，谁不喜欢尝试新鲜的,0
14585,屁,𠨽,你看不惯把微信删了不就得了嘛，背后议论人家，两口子的事，第三个人说都是放𠨽,0
14586,屁,𠨽,想𠨽吃呢？让“富豪”收养你家这黑儿子,1
14587,屁,𠨽,管我𠨽事，看戏就好,0
14588,屁,𠨽,行李都不要了  拍拍𠨽股立马走,0
14589,屁,𠨽,"警察：继续说
我：我都说了她一进来就拿手指撞我𠨽股",0
14590,屁,𠨽,成都萤火虫𠨽股都不带亮的,0
14591,屁,𠨽,这媳妇𠨽股大，会生儿子，就怕生出来个黑小子,1
14592,屁,𠨽,你谈不谈关我𠨽事，我就是每天来看看你而已,0
14593,屁,𠨽,眼睛长到𠨽股上了,1
14594,屁,𠨽,这种小𠨽孩不是一脚踢十米开外，下次看到你就该藏起来那种吗,1
14595,屁,𠨽,怪不得要知道你才3万块钱，够个𠨽呀，还不够你自己挥霍的搞笑死了,1
14596,屁,𠨽,回答应该是，关你𠨽事,1
14597,屁,𠨽,管个𠨽，她没儿子吗？,1
14598,屁,𠨽,这是谁家的姑娘？终于又回到原始社会了，原始社会真正好光𠨽股转圈跑,1
14599,屁,𠨽,宝宝你有𠨽股我也有𠨽股，我们两个就是天腚良缘,0
14600,屁,𠨽,你有没有关我𠨽事,0
14601,屁,𠨽,有没有想过，也有些女性，不想生孩子更不想结婚  生个𠨽的孩子,0
14602,屁,𠨽,还嫁个𠨽额,0
14603,屁,𠨽,关我𠨽事只要人家愿意。人家父母都同意我们能说什么？,0
14604,屁,𠨽,谁好奇？关我𠨽事？,0
14605,屁,𠨽,你是看她𠨽股说幸福吗？,1
14606,屁,𠨽,在看看国内这些女的，长的也就那样，𠨽事情一大堆,1
14607,屁,𠨽,四川的关我𠨽事，她不爱丢人就接受呗，别流入市场就行,0
14608,屁,𠨽,𠨽丈母娘心太黑了,1
14609,屁,𠨽,自己是不是觉着挺风光，抱着𠨽股亲嘴不知香臭！,1
14610,屁,𠨽,生娃不痛，放𠨽不响！,0
14611,屁,𠨽,喜欢放𠨽没声,0
14612,屁,𠨽,会说有个𠨽用，不就是一个美国人,1
14613,屁,𠨽,为啥都喜欢撅𠨽股？,0
14614,屁,𠨽,你家，一家人，吃了饭关他𠨽事了,0
14615,屁,𠨽,打羽毛球𠨽股疼 不知道为什么,0
14616,屁,𠨽,我家弟弟一个月五百块钱零花钱，还天天乐的𠨽颠𠨽颠的,0
14617,屁,𠨽,𠨽股歪到哪里去了？,0
14618,屁,𠨽,𠨽的姻缘，现在结离不就是分分钟的事,0
14619,屁,𠨽,𠨽股痛？朋友说的…,0
14620,屁,𠨽,𠨽股首了吗,0
14621,屁,𠨽,我也来申请入赘！88年36岁！身高一米六！体重175…爱好抽烟喝酒打麻将钓鱼！其余的无不良爱好！要求找个身高一米七的女孩子！25以下！有车有房有存款那种！彩礼随便意思下就行！年薪300万以上！因为我不上班！女孩子必须前凸后翘s型…抬头挺胸翘𠨽股的！长相能看就行！非诚勿扰,1
14622,屁,𠨽,   我真觉得这个 可以看出𠨽股翘吗,0
14623,屁,𠨽,年收入三万吃𠨽呢,1
14624,屁,𠨽,想起了我同学说的一句话，嫁𠨽老外，吵个架都吵不清楚,1
14625,屁,𠨽,祝福个𠨽,0
14626,屁,𠨽, 小刀拉𠨽股,0
14627,屁,𠨽,这辈子都不知道放𠨽是什么感觉了,0
14628,屁,𠨽,你放𠨽……玲珑小巧,0
14629,屁,𠨽,从此以后吃饭不噎，放𠨽不响，生娃不痛,0
14630,屁,𠨽,放𠨽呼呼呼,0
14631,屁,𠨽,视频做的确实很好 但不能一个人扛起整个家买车买房的女生请不要带入（要是你父母给你留了几千万就当我在放𠨽）,0
14632,屁,𠨽,关你𠨽事，关我𠨽事,0
14633,屁,𠨽,想让女儿代养，做梦吃𠨽干，想的美,1
14634,屁,𠨽,姐姐真是𠨽股后面挂暖瓶 美的有一腚的水瓶,1
14635,屁,𠨽,𠨽股痛喔😲,0
14636,屁,𠨽,𠨽股都被捅变行了,1
14637,屁,𠨽,1很怕别人摸𠨽股  ,0
14638,屁,𠨽,把𠨽脸挡好,1
14639,屁,𠨽,我男朋友腰细，𠨽股大，肩宽我抱着我都自卑,0
14640,屁,𠨽,才四个月，出来说𠨽啊，过两年你老公不跑再说吧,0
14641,屁,𠨽,咱自己有多少男人𠨽都不是还干不得这个干不得那个,0
14642,屁,𠨽,听到这些买珠宝的那一堆𠨽话就好笑，爱情到他们嘴里都变味了，不想听,0
14643,屁,𠨽,虽然扣人品不咋滴，但是脑子还是清醒的，认清自己的定位至少比那些拿着小几千工资天天在外面吃喝玩乐吹牛B最后欠一𠨽股债的人强的多！,0
14644,屁,𠨽, blossom～    说对喽，女同不会拍别人的𠨽股,0
14645,屁,𠨽,给他几巴掌，这点𠨽孩都搞不定，是大男人嘛,1
14646,屁,𠨽,做人家的上门女婿，还说祝福个𠨽。,0
14647,屁,𠨽,𠨽股还好吗？,0
14648,屁,𠨽,放𠨽骗谁呢,0
14649,屁,𠨽,管我𠨽事，她该嫁谁嫁谁，反正又不是我娶,0
14650,屁,𠨽,给我推这个干啥，她又不是中国人，关我𠨽事,0
14651,屁,𠨽,能做啥管我𠨽事，每月工资给我按时发就行,0
14652,屁,𠨽,不要说男男了，只要你三观正，爱国爱家，不同物种我们都能接受，加油！！！别听那些𠨽嗑，幸福给他们看,0
14653,屁,𠨽,不要带回中国就好其他关我𠨽事,0
14654,屁,𠨽,那叫迷你裙？直到𠨽股那该叫啥？,0
14655,屁,𠨽,没𠨽股穿紧身裤真的不好看,0
14656,屁,𠨽,我老婆𠨽股都要给我打烂了都不承认他有公司,1
14657,屁,𠨽,噗，这还结个𠨽婚,0
14658,屁,𠨽,我想吃：你算个𠨽（鸡翅）,0
14659,屁,𠨽,我自从我女朋友的男闺蜜拍我𠨽股说小哥，今天晚上有时间一起喝一点嘛然后被她男朋友骂了一顿之后，我就放心了,0
14660,屁,𠨽,    我都不敢想𠨽股烙个玫瑰是好哭还是好笑,0
14661,屁,𠨽,纯是𠨽话，我看到也骂他。不男不女的,1
14662,屁,𠨽,  H. 不用说我以后老有钱了记得现在要拍我马𠨽让我开心开心不会亏待你们的,0
14663,屁,𠨽,网络上的东西看看就算了，到底有没有跟我有𠨽关系，不过我还是要说一下，你很哇塞,0
14664,屁,𠨽,起床了太阳晒住𠨽股了赶紧晒被子了,0
14665,屁,𠨽,马上拍𠨽股走人,0
14666,屁,𠨽,光着𠨽股拉磨—转圈丢人,0
14667,屁,𠨽,找得到个𠨽，找个保姆一个月都三四千,0
14668,屁,𠨽,为什么要摸𠨽股,0
14669,屁,𠨽,你又不找我，关我𠨽事,0
14670,屁,𠨽,好好赚钱 俺也要娶一个水灵𠨽股翘的男媳妇,0
14671,屁,𠨽,关我𠨽事，自作自受,0
14672,屁,𠨽,吃的时候就要---麻雀吃豌豆当𠨽股商量 没钱可以不用去吃 维护自己的一丢丢自尊心 这种人不咋滴,0
14673,屁,𠨽,咋看见了光𠨽股,0
14674,屁,𠨽,就一个𠨽股也拿出来说，脸都没看到，谁知道你是不是炒作赚流量,1
14675,屁,𠨽,反正都是别人的事关我𠨽事，我也不当个二极管盲目排外根据自己的需要和三观选择就好,0
14676,屁,𠨽,以后没有响𠨽了,0
14677,屁,𠨽,小𠨽孩真的欠揍,1
14678,屁,𠨽,果然成功了，连人家𠨽都是香的。,0
14679,屁,𠨽,我也送了一年的花，还是中文交流𠨽都没有,0
14680,屁,𠨽,我给我女朋友𠨽股打肿她也没交代，嘴真严啊！ 你说是吧女朋友,1
14681,屁,𠨽,东北人要是拍起马𠨽来其他人都得往边靠了,0
14682,屁,𠨽,作为一个顶天立地的男子汉，你𠨽股会说普通话都没用！吃不了低谷时期的苦就永远趴着，富婆也是奋斗出来的不是大风刮来的！舌头两米长都没用,0
14683,屁,𠨽,关我𠨽事，兄弟们晚上吃什么,0
14684,屁,𠨽,女的欠揍，要是我她𠨽股都给给揍开花,1
14685,屁,𠨽,吃毛，锅儿抽来翻一转，跌转𠨽股就走求咯,0
14686,屁,𠨽,吃饱了撑的说人家？愿意生自己的娃娃关她们𠨽事儿？,0
14687,屁,𠨽,放𠨽  我在云南二十多年了 我怎么不知道,0
14688,屁,𠨽,图个穷黑𠨽𠨽,1
14689,屁,𠨽,没看到一脸幸福 一𠨽股幸福是有可能吧,0
14690,屁,𠨽,丈母娘真是好心大方，这老婆太坏应该踢𠨽股赶出去也摆了 。,1
14691,屁,𠨽,你放𠨽，好莱坞电影以为我们没看过吗？！,0
14692,屁,𠨽,𠨽！女人说：带走的男人都是好看的！留下那些不好看的！！！,1
14693,屁,𠨽,像个𠨽只有眼睛里面的白眼像你，其于的都不像,0
14694,屁,𠨽,05先把𠨽股放这里,0
14695,屁,𠨽,做上门女婿还赚钱养家我是该说是是好男人还是说你傻，找个稳定的班上自己赚钱自己花一分别想拿回家，等哪天过得不如意直接法院打官司离婚，因为你工作稳定多半孩子还判给你，让他们𠨽都得到,1
14696,屁,𠨽,盖𠨽埃发音倒是江浙沪蛮统一的,0
14697,屁,𠨽,幸福个𠨽,0
14698,屁,𠨽,：本人男，身高181，体重，180，会吸烟会喝酒无不良嗜好，会做饭，自己吃的下去，唯一优点没那么多𠨽事,0
14699,屁,𠨽,这小𠨽孩,0
14700,屁,𠨽,放𠨽！倒插门！不过是上门养老！孩子！随父姓,0
14701,屁,𠨽,他𠨽股疼不疼,0
14702,屁,𠨽,男子汉大𠨽股，别哭了,0
14703,屁,𠨽,管我们𠨽事噢,0
14704,屁,𠨽,不要为了流量去评判别人，世上什么人都有不指定哪个国，现在觉得专家说话都傢放𠨽,0
14705,屁,𠨽,是正确的！可是人家不接受！喜欢有个𠨽用！,0
14706,屁,𠨽,关我们𠨽事、不要占用我们中国人资源,1
14707,屁,𠨽,脱了裤子放𠨽,0
14708,屁,𠨽,𠨽股追尾都变形了，哎！,0
14709,屁,𠨽,关它们𠨽事,0
14710,屁,𠨽,吓的一个𠨽都没有,0
14711,屁,𠨽,老的𠨽都放不出来，还找找对象,1
14712,屁,𠨽,𠨽股都扎肿了,0
14713,屁,𠨽,担心个毛线，生死关我𠨽事,0
14714,屁,𠨽,一句话总结  关你𠨽事和关我𠨽事 一看就有夫妻相了怎么忍心拆撒啊肯定劝和啊,0
14715,屁,𠨽,我确定我喜欢男的，因为以前有一个暗恋的，但是但是就是，最近，我和一个就是一个女生关系越来越好，她就是会亲亲脸，或者会突然拍我𠨽股，每次之后我那块被她碰过的皮肤会我自己感觉很烫，就是内心完全好长时间平静不了，我知道这在女生好朋友间挺正常的但就是不可控制的那种,0
14716,屁,𠨽,哎呀，还臭𠨽嘞，看样都恶心,1
14717,屁,𠨽,上门女婿受的委屈惊心动地，儿媳妇受的屈比他多啦，男人一拍𠨽股走人，而女人大多为了孩子委屈求全。,0
14718,屁,𠨽,上门女婿吃𠨽丈母娘就是喂不熟狼没良心,1
14719,屁,𠨽,"以前放𠨽：噗
现在放𠨽：哈",0
14720,屁,𠨽,遇上这样的老婆，赶紧拍𠨽股走人吧,0
14721,屁,𠨽,  跟同学讲我是双，他们叫我女同，然后有一个女生拍另一个女生𠨽股，有点怀疑是我拍的就问我，我说我是个有原则的女同，她说不信,0
14722,屁,𠨽,你不接受上门女婿你在这跟李雷𠨽话啥？强行要李雷接受你的思想？,0
14723,屁,𠨽,没一点毛病  有优势还入赘个𠨽,0
14724,屁,𠨽,直接两个比逗，小𠨽孩子，让你知道什么是家教！,1
14725,屁,𠨽,憋不住𠨽,0
14726,屁,𠨽,长了个好𠨽股嘴，哄死人不偿命,1
14727,屁,𠨽,支持个𠨽,0
14728,屁,𠨽,送个外卖，也没挣几个子，有个老婆就不错了，手里真有钱了，大把妹子让你挑，自尊算个𠨽，,0
14729,屁,𠨽, 我也想抓𠨽股,0
14730,屁,𠨽,它们，就没拿你当人看，你进这个门，就是干话的工具，挣钱的银行，一担过期，𠨽钱不值，现实就是这样。,1
14731,屁,𠨽,有钱关我𠨽事，又不给我花,0
14732,屁,𠨽,玛丽莲曼森还用美国国旗擦𠨽股呢,0
14733,屁,𠨽,男朋友：我买了这么多年的小孩嗝𠨽带白买了,0
14734,屁,𠨽,我男朋友眼镜，手表，白衬衣齐了，穿衣显瘦脱衣有肉，可他连𠨽股都不会扭，谁懂啊,0
14735,屁,𠨽,爱情有𠨽用?关键时刻还不是让人恶心,0
14736,屁,𠨽,有胸有腰有𠨽股但是一米七没对象,0
14737,屁,𠨽,别听他们放𠨽，这不是我老婆嘛,0
14738,屁,𠨽,𠨽股黑不,0
14739,屁,𠨽,听你放𠨽,0
14740,屁,𠨽,关我𠨽事，爱去不去,0
14741,屁,𠨽,安徽真是𠨽事跟的死积极,1
14742,屁,𠨽,不是你个小𠨽孩还有本事来欺负你爹,1
14743,屁,𠨽,无所谓，关我𠨽事,0
14744,屁,𠨽,鸡𠨽股不是扔掉吗，它还一块钱,0
14745,屁,𠨽,干我𠨽事,0
14746,屁,𠨽,我们这也把鸡𠨽股叫鸡尖,0
14747,屁,𠨽,不否认就是有  不过关我𠨽事,0
14748,屁,𠨽,我的𠨽股给女人看给男人摸,1
14749,屁,𠨽,分手吧！此女不适合你！像个祖宗有𠨽用！,0
14750,屁,𠨽,𠨽话，什么影响基因，混血不多的是正,0
14751,屁,𠨽,嘴巴手和𠨽股,0
14752,屁,𠨽,𠨽婆婆太坏了，以后不要指望儿媳妇养你，把事情做绝了。,0
14753,屁,𠨽,上门女婿受气的多  说的不算 腰杆挺不值  有𠨽也要憋着,0
14754,屁,𠨽,愤怒什么？关我𠨽事！关你𠨽事,0
14755,屁,𠨽,关我𠨽事又不影响我一个月3500的工资,0
14756,屁,𠨽,你就听我说，放𠨽，感觉不到𠨽的感受，你品细品,0
14757,屁,𠨽,不值得同情，死活甘我𠨽事,0
14758,屁,𠨽,每个人都有追求幸福的的权利，每个人都对自己负责就行了。不关别人𠨽事,0
14759,屁,𠨽,居然还想着有房有车嘞 想𠨽吃,0
14760,屁,𠨽,关我𠨽事,0
14761,屁,𠨽, 撅𠨽股,0
14762,屁,𠨽,你放𠨽，人家过好着呢,0
14763,屁,𠨽,这样放𠨽吧？,0
14764,屁,𠨽,真是小刀嘠𠨽股 开了眼,0
14765,屁,𠨽,700多块钱吧生完孩子一年多了，有一次出血异常去检查了，𠨽事没有拿到了3张纸,0
14766,屁,𠨽,这个死老太婆这样还让他出去玩个𠨽呀,1
14767,屁,𠨽,想𠨽吃，现在的人都饿不死，上门？父母在别人面前都抬不起头永远不可能,0
14768,屁,𠨽,可是没𠨽股啊喂,0
14769,屁,𠨽,放𠨽不响,0
14770,屁,𠨽,你会解释个𠨽,0
14771,屁,𠨽,"评论区有些人好神,关他们𠨽事,管不住自己的嘴,整天瞎逼逼",0
14772,屁,𠨽,评论区的人们真能拍马𠨽，姐姐别听他们的，我觉得姐谁也不像，你是独一无二的,0
14773,屁,𠨽,姐姐你有𠨽股，我也有，我们是天腚良缘,0
14774,屁,𠨽,司机都请不起？有钱个𠨽,0
14775,屁,𠨽,还没进去就欠了一𠨽股债,0
14776,屁,𠨽,  发光的𠨽股,0
14777,屁,𠨽,还有那种肚子很大，手臂腿很细。而且没有𠨽股的，简直丑出天际,1
14778,屁,𠨽,一些人也总爱把自己接受不了的东西当做异类或者打上各种错，有没有想过你喜欢的性别喜欢的食物你的一切在其他人眼里也就是𠨽，各过各的别瞎逼逼别人，少管闲事长命百岁,0
14779,屁,𠨽,男儿志在四方，失败算个𠨽。,0
14780,屁,𠨽,娶回家一个爹啊，把亲爹起嗝𠨽了,0
14781,屁,𠨽,有些人𠨽话真多，人家的生活方式人家自己可以选择。有男人有老公的不一定过的有她好。,0
14782,屁,𠨽,有这样的好老婆受再大的气我把它当作𠨽给放了，好好珍惜眼前的幸福,0
14783,屁,𠨽,男人算个𠨽。别把自己当回事,1
14784,屁,𠨽,钱多管我𠨽事，我又不去她那里借钱。,0
14785,屁,𠨽,从此没放过响𠨽,0
14786,屁,𠨽,放𠨽。炫耀个𠨽,0
14787,屁,𠨽,好大的脸，还没有我𠨽股大,0
14788,屁,𠨽,还有车有房想𠨽吃呢,0
14789,屁,𠨽,不懂就问，鸡尖是𠨽股吗？,0
14790,屁,𠨽,你不懂个𠨽,0
14791,屁,𠨽,最讨厌这个女人把女儿买给女婿的鞋送给另一个女婿，关键那个女婿还不喜欢她，热脸贴冷𠨽股的样子好恶心。还好有个好女儿知道疼自己爱人,0
14792,屁,𠨽,关我𠨽事，,0
14793,屁,𠨽,她过的好不好，关我们𠨽事啊！,0
14794,屁,𠨽,小𠨽孩在说啥东西汗国人耻辱,0
14795,屁,𠨽,我是p我是p我是个𠨽啊我,0
14796,屁,𠨽,关我𠨽事，别回来祸害国人就行,1
14797,屁,𠨽,其实人贩子就是一样一样的，多是打着谈恋爱的幌子，哄的开心的不行，然后𠨽颠𠨽颠的就跟着跑了几千公里几万公里，来到了一个人生地不熟的地方，突然就被卖了……好吧，我开的玩笑一点不好笑,0
14798,屁,𠨽, 一想到他们𠨽股都松松的,1
14799,屁,𠨽,一个小𠨽孩 不管对谁 都不能这么动手吧 ！一顿收拾,1
14800,屁,𠨽,你能不要放𠨽了吗？,0
14801,屁,𠨽,我这一天花销，好几大百，200一个月，，算个𠨽𠨽，打个点滴都得，小200***,0
14802,屁,𠨽,自己父母不养，养别人父母宁愿掩掉也不干这是，给个祝福给个𠨽,0
14803,屁,𠨽,没事的兄弟们 就是说真的咱们的人生信条是什么 关你𠨽事 关我𠨽事 诶！就是你不理解欧克你就关我𠨽事 又不是我去谈 诶！如果你不被理解 你就关你𠨽事是我去谈 哇偶生活太美好了,0
14804,屁,𠨽,黑哥专治放响𠨽,1
14805,屁,𠨽,关我𠨽事 兄弟们午饭都吃了吗,0
14806,屁,𠨽,在恩情面前𠨽都不是，生了就要她自由，而不是所谓的报恩，在幸福面前一切反对都是苍白无力,0
14807,屁,𠨽,呵呵，有没有可能最好𠨽股可能兜不住会漏,0
14808,屁,𠨽,少放𠨽,0
14809,屁,𠨽,这只能看到𠨽股你们是怎么看到她一脸幸福的？,0
14810,屁,𠨽,我只想说关你们𠨽事,0
14811,屁,𠨽,养这样的儿子有𠨽用还有脸回来,1
14812,屁,𠨽,我记得她好像是那个被𠨽呲脸的那个,0
14813,屁,𠨽,你放𠨽还能响不,0
14814,屁,𠨽,拼个𠨽打拼二十多年还在乎老人家的仨瓜俩枣,0
14815,屁,𠨽,她开心就好，，关我们𠨽事,0
14816,屁,𠨽,𠨽股决定脑袋，这是一般人的思维。大部分是是没机会挪𠨽股的，否则都是一个德行。真有德行的是有条件挪𠨽股却不愿意挪的那帮人。,0
14817,屁,𠨽,凤姐的𠨽股咋大了,0
14818,屁,𠨽,关我𠨽事，大家继续拧螺丝了,0
14819,屁,𠨽,别人怎么样管你们𠨽事啊哈哈哈哈 有这闲时间对别人指指点点不如想着怎么让自己的生活过的更好一点,0
14820,屁,𠨽,换我，桌子给他掀了，吃𠨽吃,1
14821,屁,𠨽,  我全是大🐻大𠨽股,0
14822,屁,𠨽,死活也不关我𠨽事啊,0
14823,屁,𠨽,你在放𠨽？,0
14824,屁,𠨽,趋势个𠨽，生孩子很容易养吗，普通女性工资很高吗,0
14825,屁,𠨽,只要钱到位，这点算个𠨽啊，反正我和直男结婚，最后他也不爱我,0
14826,屁,𠨽,养个𠨽。当化肥处理了,0
14827,屁,𠨽,我条件要是够硬，还当个𠨽的上门女婿,0
14828,屁,𠨽,我要娶个大𠨽股的顾家,0
14829,屁,𠨽,走路姿势就不对 身体前倾 𠨽股翘起来走太奇怪了,0
14830,屁,𠨽,晒𠨽,0
14831,屁,𠨽,关我𠨽事，，我恶心我的，跟你们无关，你们开心就好,0
14832,屁,𠨽,我朋友就是在萧山入赘，晚上洞房放了几个𠨽，就被扫地出门了。,0
14833,屁,𠨽,再跟着练几天，嗨，你瞧怎么着，多年老便秘居然治好了，现在放𠨽都得兜着点！,0
14834,屁,𠨽,你𠨽股小心点,0
14835,屁,𠨽,吃了打𠨽厉害,0
14836,屁,𠨽,以我听广播剧的听后感  觉得你说的没错（个人感觉）深情专一的现实生活寥寥无几！样貌永远排在第一位（大家都只是玩玩何必当真呢，我爱你但是不能只爱你一个人）说的不好当我放𠨽好了,0
14837,屁,𠨽,小心掐你𠨽股,0
14838,屁,𠨽,2岁你能记住个𠨽,0
14839,屁,𠨽,你买的𠨽股吗,1
14840,屁,𠨽, 摸𠨽股,1
14841,屁,𠨽,又不让你生孩子，搁这委屈个𠨽啊,1
14842,屁,𠨽,有这条件我还结个𠨽婚,0
14843,屁,𠨽,那是𠨽话，爸妈都不管，要儿女有啥用。,0
14844,屁,𠨽,果然还是昂撒人海盗烂𠨽股会玩,1
14845,屁,𠨽,𠨽话  应该祝福她  让他嫁出去,0
14846,屁,𠨽,你管的真多，关你𠨽事。,0
14847,屁,𠨽,去到外国𠨽股也会变大,0
14848,屁,𠨽,哈哈哈，什么是闪光的𠨽股,0
14849,屁,𠨽,𠨽股辣痛不，爆米花,0
14850,屁,𠨽,嫁过来就是中国媳妇了，肤色国籍不能否定一切，只要没有做伤天害理的事情，关你们𠨽事，大家管好自己就不错了，做什么键盘侠人家自己选择自己的生活方式而已,0
14851,屁,𠨽,这老太婆真放𠨽叫丈母娘滚,1
14852,屁,𠨽,忽悠人呀，干个𠨽活,0
14853,屁,𠨽,她就是死了也不关我𠨽事,0
14854,屁,𠨽,二十年前我发现自己是gay就和我妈说我不喜欢女生 我妈就说随你喜欢什么 关我𠨽事现在和我对象在一起十六年了,0
14855,屁,𠨽,想嫁就嫁呗关我𠨽事,0
14856,屁,𠨽,我弟，一年级，坐姿说话和气质都很烧气，怎么办，真的很烧气，天天撅着𠨽股，说话呛呛的很娘，动作慢吞吞，一闹气就哭，他是不是天生的,1
14857,屁,𠨽,鸡尖是鸡𠨽股,0
14858,屁,𠨽,"如果完全没有调情，只当朋友，那就往亖里夸，一顿彩虹𠨽。
但如果是调情，那就眼神拉丝+害羞+支支吾吾+有所保留地夸。",0
14859,屁,𠨽,爱咋咋的，关我𠨽事！,0
14860,屁,𠨽,你们看吧，我都放下面子入赘了，还𠨽事儿多，单身真好,0
14861,屁,𠨽,安徽第一𠨽穿子,1
14862,屁,𠨽,我都看傻了 这还打个𠨽的工,0
14863,屁,𠨽, 发光𠨽股哈哈哈哈,0
14864,屁,𠨽,三年人家就会中国话 我在以色列三年 就学会点简单招呼  啥𠨽不是,0
14865,屁,𠨽,不理解不支持，关我𠨽事,0
14866,屁,𠨽,刷牙不呕，放𠨽不响，生娃不疼,0
14867,屁,𠨽,没钱办不了事，面子顶𠨽用，结果最重要,0
14868,屁,𠨽,这黑人过来捐款的吗？一群人像跟𠨽虫一样追着献殷勤，无语了，你们到国外也有如此待遇吗,1
14869,屁,𠨽,劳资光着𠨽股就跑，烟都不带冒的,0
14870,屁,𠨽,看看自己出的啥样吧，还要求那么多，人家爱玩就玩，关你𠨽事儿这个圈子你爱呆不呆,0
14871,屁,𠨽,倒插门 不跟他姓 他还撸撸个脸子  想𠨽吃呢,0
14872,屁,𠨽,𠨽，英国对中国人很歧视，会嫁给中国人的少得很,0
14873,屁,𠨽,放𠨽，她真回来你看要不要彩礼,1
14874,屁,𠨽, 完美的心声𠨽钱没有的还贼抠，给姐买杯奶茶以为我要跟人家一辈子，然后开始谋划让我给他买这买那，不喜欢还敢冲，就真以为我好骗,0
14875,屁,𠨽,听了很火大，但想想关我𠨽事,0
14876,屁,𠨽,扎心了啊，小心打你𠨽𠨽,0
14877,屁,𠨽,来！我来说缺点，首先是男方有抚养权，但看良心，他可以按照最低标准给一个孩子一个月给500现在五百能干什么？是孩子有继承权，但男方提前写好遗嘱不分你孩子一毛那你孩子一毛也拿不上！至于家暴，我个人觉得是双向的他能打你也能啊！自己打不过叫弟弟哥哥七大姑八大姨过来啊，怕个𠨽啊！分享一个案例一个姐姐直接剪了他老公的小吉吉当时就赔了200现在涨价了2000看你怎么运用了，普通人家姐妹别学，除非你能独自抚养好孩子能承担就另当别论了,1
14878,屁,𠨽,天下女孩多的是，你的女孩算个𠨽，自己养着吧！,1
14879,屁,𠨽,"想一想，一个上海本地的，男的，去相亲，对方上来就问，房子加不加名字！谁扛得住？
上海，本地女的，一个月零用钱十万，不找个帅的，还想她们找个老实的，想𠨽呢！
至于外地的，呵呵！癞蛤蟆还想吃天鹅肉，真长得丑想的美！",1
14880,屁,𠨽,想𠨽吃的，别人养个儿子容易吗，还少来往，脑筋想什么，,0
14881,屁,𠨽,用手擦𠨽股在用手吃饭嘴巴是不是也有味，亲嘴是不是有点感觉在亲𠨽股眼呀。,1
14882,渣男,馇男,无所作为的馇男早离早好！,1
14883,渣男,馇男,环境决定心态，我的大姨夫是算是半个上门女婿，就是我大姨子没法生育，都对她百依百顺。我大姨夫原来做电工的，后来组织了几个人接了些小工程赚了点钱，然后就经常听他说回老家，以我馇男的经验我大概知道什么回事，但不好说什么，后来不知道咋滴被我大姨子发现了，原来那家伙在外面包养了个女人，想为他生个孩子，但可能年纪大了，那女人没怀上，事情败露后他是这样说的，他是家里的独苗，不想传到他这里断了香火，他不停干活赚那么多钱，没孩子又有什么用呢,0
14884,渣男,馇男,瞎搞，这样给一些馇男渣女创造机会,1
14885,渣男,馇男,白人跑路的馇男一样多,1
14886,渣男,馇男,别给机会馇男离婚，天下男人没死光,1
14887,渣男,馇男,这样很好，馇男没有市场了,0
14888,渣男,馇男,本视频指的是真正的性单恋，并不是指某些馇男渣女,0
14889,渣男,馇男,馇男语录,0
14890,渣男,馇男,这种人，馇男,1
